Station,Station2,Station3,Bloom_chase,Sample_Depth,Year,Date,Month,Station_depth,Secchi,Surf_Temp,SpCond,PAR,DO,Turbidity,TP,TDP,SRP,NH4,NO3,Urea,SiO2,Cl,TSS,VSS,POC,PON,DOC,CDOM,Chla,PC,part_microcystin,diss_microcystin,totalcyanos_cells,totalcyanos_biovol,Latitude,Longitude
WE4,WE4,WE04,,0.75,2009,9/1/2009,9,8.6,1.4,21,,,,,,,,,,,,,,,,,,,5.79,0.72,0.09,,0,0,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2009,9/1/2009,9,7.6,1,21.4,,,,,,,,,,,,,,,,,,,18.7,3.39,1.19,,1453,92,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2009,9/1/2009,9,2.4,0.6,20.2,,,,,,,,,,,,,,,,,,,30.47,12.8,1.15,,12859,779,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2009,9/1/2009,9,3.4,1,20.9,,,,,,,,,,,,,,,,,,,12.28,1.94,0.13,,6477,421,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2009,9/1/2009,9,4.4,1.2,21,,,,,,,,,,,,,,,,,,,14.28,1.92,0.23,,7793,454,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2009,9/1/2009,9,2.2,0.5,20.7,,,,,,,,,,,,,,,,,,,28.11,8.52,1.57,,4328,255,41.71765,-83.42378333
KIWI S,other,other,,0.75,2009,9/1/2009,9,,,,,,,,,,,,,,,,,,,,,,4.69,0.29,0.09,,1895,95,41.59716515,-82.71984091
PBWI S,other,other,,0.75,2009,9/1/2009,9,,,,,,,,,,,,,,,,,,,,,,3.88,0.31,0.03,,2053,103,41.64050417,-82.80261944
WE1,WE1,WE01,,0.75,2009,9/8/2009,9,,0.6,22.9,,,,,39.21,12.36,,,,,1.37,21.51,,,1.44,0.29,,,8.36,1.69,0.13,,3007,165,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2009,9/8/2009,9,,0.5,22.5,,,,,57.39,25.56,1.42,30.68,0.132,,1.36,24.01,,,1.22,0.29,,,7.95,0.63,0.16,,21183,1118,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2009,9/8/2009,9,,1.8,22.2,,,,,23.05,12.07,7.87,7.83,0.116,,1.35,14.87,,,0.53,0.14,,,3.68,0.54,0.07,,3048,152,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2009,9/8/2009,9,,1.5,21.9,,,,,16.48,4.44,1.34,10.62,0.322,,1.54,9.47,,,0.35,0.08,,,1.9,0.3,0.06,,1016,51,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2009,9/8/2009,9,,1.2,22.2,,,,,22.04,6.79,1.89,5.05,0.237,,1.35,15.28,,,0.69,0.15,,,4.41,0.75,0.2,,2967,178,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2009,9/8/2009,9,,0.4,23.1,,,,,82.13,26.15,9.84,4.49,0.119,,0.87,37.71,,,2.9,0.7,,,9.65,3.14,0.52,,60079,3326,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2009,9/8/2009,9,,0.4,23,,,,,70.01,42.29,9.44,4.49,0.118,,1.03,20.27,,,1.95,0.5,,,12.03,1.47,0.2,,28169,1511,41.73427598,-83.40275098
WE9,WE9,WE09,,0.75,2009,9/8/2009,9,,0.4,23.4,,,,,99.3,29.96,8.26,7.28,0.303,,2.52,48.92,,,3.14,0.72,,,36.05,14.4,0.67,,44768,2590,41.71765,-83.42378333
WE1,WE1,WE01,,0.75,2009,9/14/2009,9,,1.5,23.1,,,,,26.08,6.49,0.75,2.5,0.175,,0.87,18.63,,,1.82,0.39,,,15.85,2.45,0.38,,1903,103,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2009,9/14/2009,9,,0.5,23.1,,,,,79.1,31.14,14.56,4.5,0.135,,1.32,20.56,,,1.95,0.41,,,35.75,9.93,0.56,,9815,542,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2009,9/14/2009,9,,1.8,22.9,,,,,18.5,12.65,0.98,3,0.308,,1.19,11.28,,,0.76,0.2,,,12.04,1.4,0.24,,1417,71,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2009,9/14/2009,9,,2.3,22.8,,,,,15.98,4.73,0.55,3.5,0.192,,1.69,7.41,,,0.52,0.16,,,5.72,0.57,0.11,,886,44,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2009,9/14/2009,9,,1,23.1,,,,,47.29,12.65,2.8,4.5,0.125,,1.66,13.99,,,1.8,0.39,,,28.33,20.57,0.55,,6377,348,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2009,9/14/2009,9,,0.5,23.1,,,,,60.42,28.79,5.95,3.5,0.117,,0.92,25.2,,,2.11,0.42,,,25.2,2.13,0.65,,18113,1015,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2009,9/14/2009,9,,0.5,23.4,,,,,66.98,24.68,20.47,3.5,0.122,,1.25,26.75,,,1.74,0.35,,,26.27,6.54,0.54,,15894,890,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2009,9/14/2009,9,,1.5,23.4,,,,,34.66,8.84,0.79,3,0.033,,1.3,17.47,,,2.2,0.4,,,26.75,26.79,0.72,,15358,863,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2009,9/14/2009,9,,0.3,23.3,,,,,92.23,47.57,0.38,8.95,0.332,,2.02,38.74,,,2.11,0.37,,,19.07,1.69,0.38,,6788,361,41.71765,-83.42378333
WE1,WE1,WE01,,0.75,2009,9/22/2009,9,7.9,0.8,26,,,,,35.17,20.87,10.23,4.49,0.361,,1.5,19.79,0.75,,,,2.59,,11.31,0.55,0.8,,4551,235,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2009,9/22/2009,9,6.5,0.5,21.2,,,,,87.69,38.47,9.84,12.85,0.095,,2.02,21.72,5,,,,3.34,,27.75,8.79,0.21,,26612,1334,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2009,9/22/2009,9,6.6,1.8,21.6,,,,,24.56,7.96,1.77,3,0.322,,1.41,11.28,3.6,,,,2.11,,10.07,1.04,0.11,,0,0,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2009,9/22/2009,9,6.6,1.3,21.7,,,,,25.57,8.84,2.84,2.5,0.302,,1.68,10.89,2,,,,2.535,,10.23,0.49,0.08,,0,0,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2009,9/22/2009,9,6.7,0.8,21.9,,,,,81.12,24.1,9.44,2.5,0.274,,1.57,12.44,3,,,,,,14.46,0.61,0.11,,0,0,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2009,9/22/2009,9,6.6,0.8,21.7,,,,,50.32,27.62,10.62,13.97,0.046,,1.35,20.56,16.5,,1.45,0.33,,,17.03,3.41,0.27,,6304,315,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2009,9/22/2009,9,6.6,0.3,21.7,,,,,42.24,45.22,21.26,4.49,0.087,,1.64,25.59,18.5,,2.23,0.45,,,27.3,3.69,0.63,,10482,524,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2009,9/22/2009,9,,1.3,21.7,,,,,33.65,17.05,7.87,13.41,0.302,,1.42,12.83,6.5,,0.67,0.2,,,10.88,1.28,0.07,,1491,75,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2009,9/22/2009,9,6.7,0.3,21.9,,,,,32.14,51.97,24.41,55.21,0.283,,1.73,29.84,25.5,,1.38,0.3,,,13.06,0.73,1.2,,629,32,41.71765,-83.42378333
KIWI S,other,other,,0.75,2009,9/22/2009,9,,,,,,,,380.15,5.03,6.54,10.06,0.022,,1.68,16.31,,,,,,,38.83,1602,0.48,,3593,180,41.59716515,-82.71984091
PBWI S,other,other,,0.75,2009,9/22/2009,9,,,,,,,,34.16,10.89,1.69,7.83,0.052,,1.89,14.37,,,,,,,3.06,21,0.07,,300,15,41.64050417,-82.80261944
WE1,WE1,WE01,,0.75,2009,10/1/2009,10,5.1,1,16.7,,,,,32.64,23.22,,,,,,,14.2,,0.46,0.07,2.03,,3.07,0.15,0.06,,9,1,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2009,10/1/2009,10,5.4,0.6,17.7,,,,,54.86,31.72,,,,,,,31.2,,0.76,0.14,2.32,,5.51,0.18,0.13,,329,17,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2009,10/1/2009,10,5.4,0.8,17.7,,,,,35.17,24.1,,,,,,,26.2,,0.69,0.1,2.01,,1.75,0.14,0.07,,3,0,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2009,10/1/2009,10,5.4,0.6,17.8,,,,,36.18,19.4,,,,,,,29.2,,0.84,0.11,1.9,,1.52,0.19,0.04,,0,0,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2009,10/1/2009,10,5.5,0.8,17.9,,,,,38.7,25.56,,,,,,,16.8,,,,1.93,,1.98,0.12,0.02,,0,0,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2009,10/1/2009,10,4.9,1,16,,,,,56.88,45.81,,,,,,,14.2,,0.68,0.15,3.11,,6.21,0.19,0.09,,263,13,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2009,10/1/2009,10,5.3,0.5,17.3,,,,,110.92,38.18,,,,,,,30,,5.61,1.08,3.19,,75.59,51.12,0.03,,0,0,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2009,10/1/2009,10,5.4,1.8,17.6,,,,,33.65,54.06,,,,,,,13.2,,,,2.47,,3.85,0.52,0.11,,82,4,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2009,10/1/2009,10,4.9,0.5,16.2,,,,,117.55,44.93,,,,,,,45.2,,,,3.25,,92.49,62.88,0.85,,0,0,41.71765,-83.42378333
WE1,WE1,WE01,,0.75,2010,6/8/2010,6,5.2,1.1,22.2,,,,,34.15,5.76,0.59,4.09,0.493,,0.74,19.93,,,,,,,27.59,,0.22,,,,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,6/8/2010,6,5.9,1,22.1,,,,,42.7,12.46,6.02,12.25,1.489,,1.88,20.71,11.17,2.53,,,8.17,,16.68,,0.17,,,,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,6/8/2010,6,7.8,1.5,21.7,,,,,19.56,3.5,0.33,21.7,0.427,,0.83,14.44,,,,,,,19.7,,0.06,,,,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,6/8/2010,6,9,2,21.3,,,,,16.73,3.31,0.84,28.41,0.413,,1.13,12.88,,,,,,,9.36,,0.03,,,,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2010,6/8/2010,6,8.1,1.5,21.8,,,,,17.05,2.93,0.33,9.55,0.486,,0.52,16.01,,,,,,,13.24,,0.19,,,,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2010,6/8/2010,6,3.5,1,22.4,,,,,126.8,105.86,86.61,131.54,4.082,,6.66,29.33,,,,,,,2.06,,0.03,,,,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2010,6/8/2010,6,4.2,1.5,22.7,,,,,63.05,41.36,27.92,42.08,2.668,,4.04,22.28,,,,,,,9.95,,0.07,,,,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2010,6/8/2010,6,5,1.5,22.5,,,,,40.06,21.32,13.96,58.74,1.836,,3.09,26.58,6.17,1.12,,,4.87,,8.26,,0.04,,,,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2010,6/8/2010,6,9.7,0.5,22.9,,,,,187.15,125.67,94.64,116.62,4.432,,9.48,29.72,39.75,4.1,,,3.77,,8.9,,0.04,,,,41.71765,-83.42378333
WE1,WE1,WE01,,0.75,2010,6/14/2010,6,5,1.4,23.6,,,,,21.75,5.4,0.33,10.01,0.851,,1.58,21.88,,,,,,,21.66,,0,,1214,16,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,6/14/2010,6,6,1.3,25,,,,,43.01,9.58,0.75,5.45,0.797,,1.43,19.53,8.5,5.1,,,3.6,,63.51,,0.03,,1958,69,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,6/14/2010,6,7.4,1.4,23.5,,,,,32.89,7.6,0.5,4.09,0.379,,1.31,21.88,,,,,,,43.41,,0,,3566,120,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,6/14/2010,6,8.8,1.7,22.8,,,,,16.91,3.86,0.33,4.09,0.376,,1.3,13.66,,,,,,,12.63,,0,,332,12,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2010,6/14/2010,6,7.9,1.3,24.3,,,,,42.42,11.55,1.76,10.01,0.451,,1.06,20.71,,,,,,,34.78,,0,,7098,248,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2010,6/14/2010,6,3,0.5,26.6,,,,,161.27,115.52,94.97,73.66,5.837,,7.8,27.76,,,,,,,5.53,,0,,85,3,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2010,6/14/2010,6,4.1,1.8,24.8,,,,,65.88,34.43,21.4,12.5,2.411,,3.84,22.67,,,,,,,22.65,,0.01,,4139,145,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2010,6/14/2010,6,4.8,1,24.6,,,,,66.18,13.75,0.75,6.36,1.898,,2.64,24.23,10,5.9,,,5.14,,89.56,,0.03,,8054,275,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2010,6/14/2010,6,2.7,0.2,26.4,,,,,227.25,101,75.57,19.46,5.798,,8.41,26.98,67.75,8.6,,,8.22,,48.76,,0,,442,17,41.71765,-83.42378333
WE1,WE1,WE01,,0.75,2010,6/21/2010,6,5,2.4,24.3,,,,,26.23,13.06,6.63,6.7,0.381,,2.02,20.71,,,,,,,6.2,,0.03,,112,2,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,6/21/2010,6,5.9,1.8,24.4,,,,,72.85,52.13,32.26,8.45,1.194,,4.04,24.23,5.25,1.17,,,5.46,,12.87,,0.04,,437,17,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,6/21/2010,6,7.5,2.3,23.8,,,,,21.05,5.07,0.65,9.33,0.781,,1.53,17.18,,,,,,,20.09,,0.02,,610,21,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,6/21/2010,6,8.8,1.9,23.4,,,,,15.43,9.61,0.39,6.7,0.395,,1.14,10.13,,,,,,,20.62,,0,,211,7,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2010,6/21/2010,6,8,1.9,23.7,,,,,17.02,3.78,0.39,2.91,0.361,,1.35,12.88,,,,,,,20.66,,0,,691,24,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2010,6/21/2010,6,1.5,1,25.4,,,,,121.59,84.18,56.77,15.29,2.127,,5.12,25.02,,,,,,,65.23,,0.05,,413,10,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2010,6/21/2010,6,2.5,2,24.9,,,,,73.57,53.42,47.58,5.83,0.534,,3.77,23.06,,,,,,,24.74,,0.08,,46,2,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2010,6/21/2010,6,2.5,0.4,25.4,,,,,55.15,32.05,13.61,17.88,1.072,,1.41,23.45,2.85,1.22,,,5.34,,8.05,,0.04,,527,15,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2010,6/21/2010,6,1,0.2,25.6,,,,,218.87,122.17,91.62,5.83,0.992,,9.01,22.67,57.17,6.23,,,8.33,,14.27,,0,,388,14,41.71765,-83.42378333
WE1,WE1,WE01,,0.75,2010,6/28/2010,6,4.5,4.5,26.4,,,,,107.45,27.52,12.72,44.02,0.478,,0,23.77,,,,,,,27.3,,0.02,,955,29,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,6/28/2010,6,5.7,5.7,25.6,,,,,93.69,35.08,14.23,7.87,0.412,,1.87,27.57,14.08,4.63,,,7.04,,86.23,,0.15,,6055,241,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,6/28/2010,6,6.4,6.4,25,,,,,31.45,17.59,9.01,20.47,0.485,,0.09,18.44,,,,,,,4.64,,0.09,,588,20,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,6/28/2010,6,6.6,6.6,24.3,,,,,17.69,5.07,0.78,10.63,0.492,,2.16,11.6,,,,,,,7.56,,0,,194,7,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2010,6/28/2010,6,6,6,24.6,,,,,16.69,4.86,0.91,2.91,0.552,,1.43,14.64,,,,,,,5.86,,0.18,,147,4,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2010,6/28/2010,6,2.4,2.4,27.3,,,,,137.25,104.04,67.11,42.21,1.732,,1.65,27.19,,,,,,,54.38,,0.01,,33,1,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2010,6/28/2010,6,4,4,25.2,,,,,37.89,28.6,12.96,15.03,0.62,,2.57,19.2,,,,,,,29.03,,0.01,,72,2,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2010,6/28/2010,6,5.7,5.7,25.4,,,,,43.19,34.43,16.34,46.61,0.465,,1.36,20.72,3.3,0.66,,,4.32,,5.24,,0.08,,52,2,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2010,6/28/2010,6,2.1,2.1,25.8,,,,,134.38,66.59,39.54,4.08,1.128,,2.09,23.39,23.23,3.17,,,6.5,,76.92,,0.06,,34,1,41.71765,-83.42378333
WE1,WE1,WE01,,0.75,2010,7/6/2010,7,4.5,2.5,26.1,,,,,27.58,7.88,0.53,6.7,0.643,,0,21.87,,,,,,,37.11,,0.13,,747,13,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,7/6/2010,7,4.8,1.4,26.4,,,,,37.9,10.25,0.63,8.45,1.194,,1.39,18.44,7.57,3.56,,,4.67,,50.11,,0.67,,3850,217,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,7/6/2010,7,6.6,2.5,27,,,,,23.48,9.39,1.58,9.33,0.781,,0.39,22.63,,,,,,,16.67,,0.39,,12803,667,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,7/6/2010,7,8.5,3.4,26.6,,,,,14.83,7.88,0.43,6.7,0.395,,1.47,15.78,,,,,,,8.23,,0.29,,2897,105,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2010,7/6/2010,7,6.7,2.4,26.2,,,,,15.44,5.5,0.34,2.91,0.361,,1.36,16.16,,,,,,,9.26,,0.25,,25977,1334,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2010,7/6/2010,7,6.5,0.7,27.6,,,,,91.76,62.49,29.85,15.29,2.127,,1.8,27.19,,,,,,,22.93,,0.01,,425,4,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2010,7/6/2010,7,3,1.9,26.5,,,,,23.78,7.66,0.63,5.83,0.534,,2.35,15.02,,,,,,,16.42,,0.24,,793,24,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2010,7/6/2010,7,4.2,3.1,26.2,,,,,17.26,10.9,0.48,17.88,0.587,,1.43,17.68,3.33,1.52,,,3.74,,9.22,,0.3,,4214,166,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2010,7/6/2010,7,3,0.6,26.8,,,,,82.51,32.05,15.93,5.83,1.435,,1.39,23.01,17.45,3.4,,,5.28,,38.33,,0.06,,3491,80,41.71765,-83.42378333
WE 2010.1,other,other,1,0.75,2010,7/6/2010,7,5.5,1.5,26.1,,,,,25.3,7.88,0.43,16.84,0.732,,1.36,21.87,,,,,,,10.98,,0.43,,7392,260,41.84121667,-83.37233333
WE 2010.2,other,other,1,0.75,2010,7/6/2010,7,7.5,1.1,26.6,,,,,65.21,7.23,0.83,1.75,0.361,,1.32,14.64,,,,,,,76.44,,4.62,,928373,45993,41.81793333,-83.22588333
WE1,WE1,WE01,,0.75,2010,7/12/2010,7,5,2,26.3,,,,,26.23,6.79,0.49,44.02,0.478,,0,18.06,,,,,,,13.52,,0.2,,2216,83,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,7/12/2010,7,4.5,1.5,27.1,,,,,19.85,3.52,0.25,7.87,0.412,,0.91,12.36,4.75,1.2,,,2.99,,7.8,,0.26,,2125,82,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,7/12/2010,7,7,3.5,26.3,,,,,15.49,5.05,0.43,20.47,0.485,,1.54,17.3,,,,,,,6.78,,0.21,,5496,227,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,7/12/2010,7,7.5,3,26,,,,,13.32,9.4,0.84,10.63,0.492,,0.74,18.44,,,,,,,5.71,,0.21,,4429,158,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2010,7/12/2010,7,5,2,27.4,,,,,16.37,5.92,0.38,2.91,0.552,,0.87,16.16,,,,,,,13.04,,1.1,,5559,201,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2010,7/12/2010,7,2,1,28,,,,,71.66,45.76,31.74,42.21,1.732,,1.43,26.43,,,,,,,19,,0.17,,1112,17,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2010,7/12/2010,7,2.5,1.5,27.4,,,,,31.6,10.05,3.02,15.03,0.62,,2.46,18.82,,,,,,,11.56,,0.01,,7379,301,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2010,7/12/2010,7,4.2,2.5,26.5,,,,,24.64,9.18,1.77,46.61,0.465,,1.36,22.63,3.68,0.92,,,3.3,,7.74,,0.11,,2390,86,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2010,7/12/2010,7,2.5,0.1,27.9,,,,,71.95,14.19,2.82,4.08,1.128,,1.21,27.57,11.38,4.16,,,5.06,,75.58,,0.16,,1461,26,41.71765,-83.42378333
KIWI S,other,other,,0.75,2010,7/12/2010,7,3,1.5,27,,,,,NA,1.34,0.1,0.58,0,,1.94,0,,,,,,,0.07,,0.5,,3447,142,41.59716515,-82.71984091
PBWI S,other,other,,0.75,2010,7/12/2010,7,5,1.5,26.1,,,,,,,,,,,,,,,,,,,,,0.08,,1410,64,41.64050417,-82.80261944
WE1,WE1,WE01,,0.75,2010,7/19/2010,7,5,1.8,27.8,,,,,27.26,5.72,0.33,5.21,0.558,,2.02,21.87,,,,,,,15,,0.25,,6829,123,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,7/19/2010,7,5,1.4,26.8,,,,,27.83,4.06,0.35,6.43,0.548,,1.69,13.12,7.14,3.32,,,3.55,,25.73,,0.67,,34838,1667,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,7/19/2010,7,6.4,2.1,26.8,,,,,20.25,3.73,0.2,18.68,0.248,,1.8,13.88,,,,,,,10.19,,0.03,,1063,38,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,7/19/2010,7,>7.0,2.1,26.4,,,,,30.42,3.4,0.52,24.51,0.328,,1.69,11.98,,,,,,,14.28,,0.11,,885,32,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2010,7/19/2010,7,>7.0,1.6,26.7,,,,,23.32,3.89,0.37,9.49,0.188,,1.65,15.02,,,,,,,15,,0.05,,2018,85,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2010,7/19/2010,7,3,1.3,28,,,,,68.72,56.6,25.39,57.74,1.428,,3.19,27.95,,,,,,,4.84,,0.14,,379,4,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2010,7/19/2010,7,4,1.8,27.1,,,,,19.77,4.89,0.5,5.51,0.358,,1.83,14.64,,,,,,,10.09,,0.18,,5564,144,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2010,7/19/2010,7,5,3.2,26.7,,,,,19.29,5.22,1.23,25.76,0.268,,1.94,13.5,2.52,0.68,,,2.58,,6.96,,0.14,,5162,185,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2010,7/19/2010,7,2.5,0.8,27.3,,,,,63.72,22.35,16.21,21.01,0.898,,2.27,25.29,11.96,3.03,,,4.42,,20.27,,0.54,,13382,356,41.71765,-83.42378333
WE1,WE1,WE01,,0.75,2010,7/26/2010,7,5,1.6,28.2,,,,,28.05,5.58,0.31,3.68,0.228,,2.27,16.92,,,,,,,49.81,14.94,0.95,,4910,148,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,7/26/2010,7,5.7,0.6,30.2,,,,,58.9,6.99,0.31,3.37,0.378,,2.02,21.87,15.77,9.52,,,5.2,,49.62,203.97,8.79,,208157,7212,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,7/26/2010,7,6.2,2.1,27.5,,,,,18.66,4.17,0.18,3.68,0.168,,2.09,11.98,,,,,,,59.24,13.9,0.99,,7999,334,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,7/26/2010,7,>7,2.6,26.7,,,,,21.48,3.93,0.2,7.66,0.218,,1.29,10.46,,,,,,,46.49,5.1,0.1,,1484,51,41.82666667,-83.19316667
WE5,WE5,WE05,,0.75,2010,7/26/2010,7,6.8,1.3,27.4,,,,,23.67,3.46,0.18,3.98,0.178,,1.58,13.12,,,,,,,16.51,8.36,0.53,,4609,201,41.79966571,-83.25732286
WE6,WE6,WE06,,0.75,2010,7/26/2010,7,2.5,0.7,30,,,,,81.61,16.38,16.09,4.29,0.378,,2.38,26.05,,,,,,,12.33,38.28,3.1,,28834,758,41.70516667,-83.38533333
WE7,WE7,WE07,,0.75,2010,7/26/2010,7,3.6,0.9,30,,,,,49.51,7.22,0.38,4.29,0.378,,1.83,16.16,,,,,,,13.78,54.18,4.43,,81972,2628,41.73427598,-83.40275098
WE8,WE8,WE08,,0.75,2010,7/26/2010,7,4.9,3.2,27.4,,,,,40.42,6.05,0.31,5.51,0.258,,2.05,17.3,8.15,6.22,,,3.24,,65.31,97.05,7.64,,24025,800,41.834,-83.36383333
WE9,WE9,WE09,,0.75,2010,7/26/2010,7,2.5,0.8,29.9,,,,,90.29,50.21,13.63,3.68,0.878,,2.86,26.05,12.32,6.33,,,3.89,,24.07,47.55,2.2,,174351,8053,41.71765,-83.42378333
WE 2010.3,other,other,1,0.75,2010,7/26/2010,7,7,0.6,27.9,,,,,,,,,,,,,,,,,,,,48.69,8.82,,435788,20795,41.59103333,-82.9144
WE 2010.4,other,other,1,0.75,2010,7/26/2010,7,6.5,0.6,28,,,,,,,,,,,,,,,,,,,,100.32,12.6,,883473,43870,41.56253333,-82.91438333
WE 2010.5,other,other,1,0.75,2010,7/26/2010,7,4.5,0.7,28.1,,,,,,,,,,,,,,,,,,,,52.61,12.43,,381127,17256,41.56253333,-82.86921667
WE 2010.6,other,other,1,0.75,2010,7/26/2010,7,6.1,0.7,27.9,,,,,,,,,,,,,,,,,,,,16.85,2.2,,96424,4502,41.59058333,-82.8444
WE1,WE1,WE01,,0.75,2010,8/2/2010,8,4.6,0.8,30.9,,,,,47.16,4.9,0.54,5.84,0.053,,2.05,18.44,,,,,,,47.17,36.72,3.24,,81806,3975,41.88264583,-83.32794271
WE2,WE2,WE02,,0.75,2010,8/2/2010,8,3,0.6,28.4,,,,,31.34,4.71,0.45,3.15,0.003,,1.72,11.98,6.48,3.43,,,2.67,,16.91,6.77,0.81,,1374,48,41.76216667,-83.33
WE3,WE3,WE03,,0.75,2010,8/2/2010,8,>7,1.5,27.1,,,,,31.81,4.32,0.47,4.94,0.038,,1.76,15.78,,,,,,,23.92,15.55,0.67,,32502,1542,41.85920343,-83.26237353
WE4,WE4,WE04,,0.75,2010,8/2/2010,8,>7,2,27.1,,,,,26.33,3.15,0.37,4.72,0.117,,1.58,12.36,,,,,,,18,10.6,0.81,,29308,1453,41.82666667,-83.19316667
